1, private, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
112, jungle, minecraft:bamboo_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
113, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:spider, 80, 4, 4
114, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:zombie, 80, 4, 4
115, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:zombie_villager, 5, 1, 1
116, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
117, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:creeper, 80, 4, 4
118, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:slime, 80, 4, 4
119, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:enderman, 10, 1, 4
120, private, regions_unexplored:baobab_savanna, MONSTER, minecraft:witch, 5, 1, 1
121, private, regions_unexplored:baobab_savanna, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
122, private, regions_unexplored:baobab_savanna, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
123, private, regions_unexplored:baobab_savanna, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
124, private, regions_unexplored:baobab_savanna, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
125, private, regions_unexplored:baobab_savanna, MONSTER, uselessreptile:moleclaw, 80, 1, 1
126, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:sheep, 12, 4, 4
127, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:pig, 10, 4, 4
128, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:chicken, 10, 4, 4
129, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:cow, 8, 4, 4
130, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:horse, 5, 2, 6
131, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:donkey, 5, 1, 3
132, private, regions_unexplored:baobab_savanna, AMBIENT, minecraft:bat, 10, 8, 8
133, private, regions_unexplored:baobab_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
134, private, regions_unexplored:barley_fields, MONSTER, minecraft:spider, 80, 4, 4
135, private, regions_unexplored:barley_fields, MONSTER, minecraft:zombie, 80, 4, 4
136, private, regions_unexplored:barley_fields, MONSTER, minecraft:zombie_villager, 5, 1, 1
137, private, regions_unexplored:barley_fields, MONSTER, minecraft:skeleton, 80, 4, 4
138, private, regions_unexplored:barley_fields, MONSTER, minecraft:creeper, 80, 4, 4
139, private, regions_unexplored:barley_fields, MONSTER, minecraft:slime, 80, 4, 4
140, private, regions_unexplored:barley_fields, MONSTER, minecraft:enderman, 10, 1, 4
141, private, regions_unexplored:barley_fields, MONSTER, minecraft:witch, 5, 1, 1
142, private, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
143, private, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
144, private, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
145, private, regions_unexplored:barley_fields, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
146, private, regions_unexplored:barley_fields, MONSTER, uselessreptile:moleclaw, 80, 1, 1
147, private, regions_unexplored:barley_fields, CREATURE, minecraft:sheep, 12, 4, 4
148, private, regions_unexplored:barley_fields, CREATURE, minecraft:pig, 10, 4, 4
149, private, regions_unexplored:barley_fields, CREATURE, minecraft:chicken, 10, 4, 4
150, private, regions_unexplored:barley_fields, CREATURE, minecraft:cow, 8, 4, 4
151, private, regions_unexplored:barley_fields, CREATURE, minecraft:horse, 5, 2, 6
152, private, regions_unexplored:barley_fields, CREATURE, minecraft:donkey, 5, 1, 3
153, private, regions_unexplored:barley_fields, AMBIENT, minecraft:bat, 10, 8, 8
154, private, regions_unexplored:barley_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
155, nether, minecraft:basalt_deltas, MONSTER, minecraft:ghast, 40, 1, 1
156, nether, minecraft:basalt_deltas, MONSTER, minecraft:magma_cube, 80, 2, 5
157, nether, minecraft:basalt_deltas, MONSTER, minecraft:zombified_piglin, 5, 1, 4
158, nether, minecraft:basalt_deltas, CREATURE, minecraft:strider, 60, 1, 2
159, swamp, regions_unexplored:bayou, MONSTER, minecraft:spider, 80, 4, 4
160, swamp, regions_unexplored:bayou, MONSTER, minecraft:zombie, 80, 4, 4
161, swamp, regions_unexplored:bayou, MONSTER, minecraft:zombie_villager, 5, 1, 1
162, swamp, regions_unexplored:bayou, MONSTER, minecraft:skeleton, 80, 4, 4
163, swamp, regions_unexplored:bayou, MONSTER, minecraft:creeper, 80, 4, 4
164, swamp, regions_unexplored:bayou, MONSTER, minecraft:slime, 80, 4, 4
165, swamp, regions_unexplored:bayou, MONSTER, minecraft:enderman, 10, 1, 4
166, swamp, regions_unexplored:bayou, MONSTER, minecraft:witch, 5, 1, 1
167, swamp, regions_unexplored:bayou, MONSTER, minecraft:slime, 5, 1, 1
168, swamp, regions_unexplored:bayou, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
169, swamp, regions_unexplored:bayou, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
170, swamp, regions_unexplored:bayou, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
171, swamp, regions_unexplored:bayou, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
172, swamp, regions_unexplored:bayou, MONSTER, uselessreptile:moleclaw, 80, 1, 1
173, swamp, regions_unexplored:bayou, CREATURE, minecraft:sheep, 12, 4, 4
174, swamp, regions_unexplored:bayou, CREATURE, minecraft:pig, 10, 4, 4
175, swamp, regions_unexplored:bayou, CREATURE, minecraft:chicken, 10, 4, 4
176, swamp, regions_unexplored:bayou, CREATURE, minecraft:cow, 8, 4, 4
177, swamp, regions_unexplored:bayou, CREATURE, uselessreptile:wyvern, 5, 1, 1
178, swamp, regions_unexplored:bayou, AMBIENT, minecraft:bat, 10, 8, 8
179, swamp, regions_unexplored:bayou, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
180, beach, minecraft:beach, MONSTER, minecraft:spider, 80, 4, 4
181, beach, minecraft:beach, MONSTER, minecraft:zombie, 80, 4, 4
182, beach, minecraft:beach, MONSTER, minecraft:zombie_villager, 5, 1, 1
183, beach, minecraft:beach, MONSTER, minecraft:skeleton, 80, 4, 4
184, beach, minecraft:beach, MONSTER, minecraft:creeper, 80, 4, 4
185, beach, minecraft:beach, MONSTER, minecraft:slime, 80, 4, 4
186, beach, minecraft:beach, MONSTER, minecraft:enderman, 10, 1, 4
187, beach, minecraft:beach, MONSTER, minecraft:witch, 5, 1, 1
188, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
189, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
190, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
191, beach, minecraft:beach, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
192, beach, minecraft:beach, MONSTER, uselessreptile:moleclaw, 80, 1, 1
193, beach, minecraft:beach, AMBIENT, minecraft:bat, 10, 8, 8
194, beach, minecraft:beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
195, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:spider, 80, 4, 4
196, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:zombie, 80, 4, 4
197, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
198, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:skeleton, 80, 4, 4
199, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:creeper, 80, 4, 4
200, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:slime, 80, 4, 4
201, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:enderman, 10, 1, 4
202, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:witch, 5, 1, 1
203, private, regions_unexplored:bioshroom_caves, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
204, private, regions_unexplored:bioshroom_caves, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
205, private, regions_unexplored:bioshroom_caves, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
206, private, regions_unexplored:bioshroom_caves, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
207, private, regions_unexplored:bioshroom_caves, MONSTER, uselessreptile:moleclaw, 80, 1, 1
208, private, regions_unexplored:bioshroom_caves, AMBIENT, minecraft:bat, 10, 8, 8
209, private, regions_unexplored:bioshroom_caves, AXOLOTLS, minecraft:axolotl, 10, 4, 6
210, private, regions_unexplored:bioshroom_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
211, private, regions_unexplored:bioshroom_caves, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
212, forest, minecraft:birch_forest, MONSTER, minecraft:spider, 80, 4, 4
213, forest, minecraft:birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
214, forest, minecraft:birch_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
215, forest, minecraft:birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
216, forest, minecraft:birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
217, forest, minecraft:birch_forest, MONSTER, minecraft:slime, 80, 4, 4
218, forest, minecraft:birch_forest, MONSTER, minecraft:enderman, 10, 1, 4
219, forest, minecraft:birch_forest, MONSTER, minecraft:witch, 5, 1, 1
220, forest, minecraft:birch_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
221, forest, minecraft:birch_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
222, forest, minecraft:birch_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
223, forest, minecraft:birch_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
224, forest, minecraft:birch_forest, MONSTER, direbats:direbat, 36, 1, 3
225, forest, minecraft:birch_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
226, forest, minecraft:birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
227, forest, minecraft:birch_forest, CREATURE, minecraft:pig, 10, 4, 4
228, forest, minecraft:birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
229, forest, minecraft:birch_forest, CREATURE, minecraft:cow, 8, 4, 4
230, forest, minecraft:birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
231, forest, minecraft:birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
232, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:zombified_piglin, 25, 4, 4
233, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:wither_skeleton, 20, 1, 4
234, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:enderman, 5, 1, 2
235, nether, regions_unexplored:blackstone_basin, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
236, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:ghast, 3, 4, 4
237, nether, regions_unexplored:blackstone_basin, CREATURE, minecraft:strider, 60, 1, 2
238, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:slime, 8, 4, 4
239, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:spider, 80, 4, 4
240, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:zombie, 80, 4, 4
241, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
242, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:skeleton, 80, 4, 4
243, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:creeper, 80, 4, 4
244, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:slime, 80, 4, 4
245, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:enderman, 10, 1, 4
246, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:witch, 5, 1, 1
247, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
248, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
249, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
250, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
251, forest, regions_unexplored:blackwood_forest, MONSTER, direbats:direbat, 36, 1, 3
252, forest, regions_unexplored:blackwood_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
253, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:sheep, 12, 4, 4
254, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:pig, 10, 4, 4
255, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:chicken, 10, 4, 4
256, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:cow, 8, 4, 4
257, forest, regions_unexplored:blackwood_forest, AMBIENT, minecraft:bat, 10, 8, 8
258, forest, regions_unexplored:blackwood_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
259, forest, regions_unexplored:blackwood_forest, WATER_AMBIENT, minecraft:tropical_fish, 5, 1, 5
260, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:spider, 80, 4, 4
261, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:zombie, 80, 4, 4
262, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
263, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:skeleton, 80, 4, 4
264, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:creeper, 80, 4, 4
265, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:slime, 80, 4, 4
266, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:enderman, 10, 1, 4
267, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:witch, 5, 1, 1
268, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
269, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
270, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
271, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
272, forest, regions_unexplored:boreal_forest, MONSTER, direbats:direbat, 36, 1, 3
273, forest, regions_unexplored:boreal_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
274, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:sheep, 12, 4, 4
275, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:pig, 10, 4, 4
276, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:chicken, 10, 4, 4
277, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:cow, 8, 4, 4
278, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:wolf, 8, 4, 4
279, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:fox, 8, 2, 4
280, forest, regions_unexplored:boreal_forest, AMBIENT, minecraft:bat, 10, 8, 8
281, forest, regions_unexplored:boreal_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
282, private, ethrium:cave/cave, MONSTER, minecraft:cave_spider, 80, 4, 4
283, private, ethrium:cave/cave, MONSTER, minecraft:zombie, 80, 4, 4
284, private, ethrium:cave/cave, MONSTER, minecraft:zombie_villager, 5, 1, 1
285, private, ethrium:cave/cave, MONSTER, minecraft:skeleton, 80, 4, 4
286, private, ethrium:cave/cave, MONSTER, minecraft:creeper, 80, 4, 4
287, private, ethrium:cave/cave, MONSTER, minecraft:slime, 80, 4, 4
288, private, ethrium:cave/cave, MONSTER, minecraft:enderman, 10, 1, 4
289, private, ethrium:cave/cave, MONSTER, minecraft:witch, 5, 1, 1
290, private, ethrium:cave/cave, MONSTER, minecraft:drowned, 80, 4, 4
291, private, ethrium:cave/cave, MONSTER, mutantmonsters:mutant_creeper, 5, 1, 1
292, private, ethrium:cave/cave, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
293, private, ethrium:cave/cave, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
294, private, ethrium:cave/cave, MONSTER, mutantmonsters:mutant_zombie, 5, 1, 1
295, private, ethrium:cave/cave, AMBIENT, minecraft:bat, 10, 8, 8
296, private, ethrium:cave/cave, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
297, private, ethrium:cave/creepy_caves, MONSTER, minecraft:vex, 80, 4, 4
298, private, ethrium:cave/creepy_caves, MONSTER, minecraft:stray, 80, 4, 4
299, private, ethrium:cave/creepy_caves, MONSTER, minecraft:wither_skeleton, 5, 1, 1
300, private, ethrium:cave/creepy_caves, MONSTER, minecraft:skeleton, 80, 4, 4
301, private, ethrium:cave/creepy_caves, MONSTER, minecraft:enderman, 10, 1, 4
302, private, ethrium:cave/creepy_caves, MONSTER, mutantmonsters:mutant_enderman, 5, 1, 1
303, private, ethrium:cave/creepy_caves, MONSTER, mutantmonsters:mutant_skeleton, 5, 1, 1
304, private, ethrium:cave/enchanted_caves, CREATURE, minecraft:allay, 5, 1, 2
305, private, ethrium:cave/enchanted_caves, AMBIENT, minecraft:bat, 10, 8, 8
